Precinct_Lon,Precinct_Lat,US_CONG,CO_SEN,CO_HSE,ARAP,COMM,Precinct,PRECINCT,HYPERLINK,created_us,created_da,last_edite,last_edi_1,Voter_Coun,Voter_Co_1,Shape_Leng,Shape_Area,VSPC_Name,Address,City,State,ZIP,VSPC_Lat,VSPC_Lon,Area_Lead,Precinct_Lead,Hand_Counter_1,Hand_Counter_2,Hand_Counter_3,Hand_Counter_4,Hand_Counter_5,Hand_Counter_6,Hand_Counter_7,Hand_Counter_8,Hand_Counter_9,Hand_Counter_10,VSPC_Rebalanced
-104.8043997,39.62914923,6,27,40,3,0,6274003275,275,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_275.pdf,AC,2022/02/02,AC,2025/10/20,1224,2025/10/20,0.04742669796,0.00012395498,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.7488722,39.57103452,6,27,61,3,1,6276103215,215,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_215.pdf,AC,2022/02/02,AC,2025/10/20,1351,2025/10/20,0.1612572719,0.00064232671,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.8015451,39.60523561,6,27,61,3,1,6276103257,257,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_257.pdf,AC,2022/02/02,AC,2025/10/20,1332,2025/10/20,0.07907614273,0.00022898376,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.7880057,39.60045324,6,27,61,3,0,6276103261,261,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_261.pdf,AC,2022/02/02,AC,2025/10/20,1692,2025/10/20,0.06143169895,0.00015459767,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.7951114,39.61640989,6,27,61,3,0,6276103262,262,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_262.pdf,AC,2022/02/02,AC,2025/10/20,1357,2025/10/20,0.03730203901,0.00007120518,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.8034228,39.61575517,6,27,61,3,0,6276103263,263,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_263.pdf,AC,2022/02/02,AC,2025/10/20,1055,2025/10/20,0.0444238064,0.00007130124,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.8015338,39.62203615,6,27,61,3,0,6276103264,264,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_264.pdf,AC,2022/02/02,AC,2025/10/20,1263,2025/10/20,0.04750679899,0.00007262656,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.787936,39.6158605,6,27,61,3,0,6276103278,278,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_278.pdf,AC,2022/02/02,AC,2025/10/20,524,2025/10/20,0.02796697035,0.00002883467,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.7823998,39.61191723,6,27,61,3,0,6276103281,281,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_281.pdf,AC,2022/02/02,AC,2025/10/20,1245,2025/10/20,0.04477755037,0.00006395141,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.7820615,39.60685227,6,27,61,3,0,6276103282,282,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_282.pdf,AC,2022/02/02,AC,2025/10/20,1644,2025/10/20,0.04910258001,0.00011417147,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.7762094,39.60006035,6,27,61,3,0,6276103285,285,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_285.pdf,AC,2022/02/02,AC,2025/10/20,823,2025/10/20,0.03530653068,0.00005579796,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.7965543,39.62591293,6,27,61,3,0,6276103288,288,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_288.pdf,AC,2022/02/02,AC,2025/10/20,0,2025/10/20,0.0147390734,0.00001320721,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,Smoky Hill Library
-104.9379056,39.604562,6,16,37,3,1,6163703208,208,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_208.pdf,AC,2022/02/02,AC,2025/10/20,1162,2025/10/20,0.05410538164,0.00009638647,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9549198,39.60567278,6,16,38,3,0,6163803127,127,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_127.pdf,AC,2022/02/02,AC,2025/10/20,692,2025/10/20,0.03228442944,0.00005957641,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9463843,39.60565906,6,16,38,3,1,6163803140,140,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_140.pdf,AC,2022/02/02,AC,2025/10/20,757,2025/10/20,0.03145838485,0.00006085421,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9498268,39.5987071,6,16,38,3,0,6163803145,145,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_145.pdf,AC,2022/02/02,AC,2025/10/20,1186,2025/10/20,0.05321808854,0.00012188833,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9680622,39.60334463,6,16,38,3,0,6163803180,180,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_180.pdf,AC,2022/02/02,AC,2025/10/20,1501,2025/10/20,0.07152428659,0.00019482112,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9720161,39.59839495,6,16,38,3,0,6163803182,182,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_182.pdf,AC,2022/02/02,AC,2025/10/20,967,2025/10/20,0.03562888184,0.00007294183,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9698503,39.59159687,6,16,38,3,0,6163803183,183,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_183.pdf,AC,2022/02/02,AC,2025/10/20,1369,2025/10/20,0.05156360919,0.0001253796,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9703025,39.58488416,6,16,38,3,0,6163803184,184,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_184.pdf,AC,2022/02/02,AC,2025/10/20,726,2025/10/20,0.0317842996,0.00005338558,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.963873,39.58467024,6,16,38,3,0,6163803185,185,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_185.pdf,AC,2022/02/02,AC,2025/10/20,960,2025/10/20,0.03775190452,0.00005695489,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9748845,39.57682611,6,16,38,3,0,6163803186,186,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_186.pdf,AC,2022/02/02,AC,2025/10/20,962,2025/10/20,0.03197279183,0.00005719135,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9657378,39.57737726,6,16,38,3,0,6163803187,187,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_187.pdf,AC,2022/02/02,AC,2025/10/20,938,2025/10/20,0.03868138891,0.00007198898,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9737294,39.5699658,6,16,38,3,0,6163803188,188,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_188.pdf,AC,2022/02/02,AC,2025/10/20,658,2025/10/20,0.03176633789,0.00004490805,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9654893,39.57016762,6,16,38,3,0,6163803189,189,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_189.pdf,AC,2022/02/02,AC,2025/10/20,1115,2025/10/20,0.04073346912,0.00007657759,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9573076,39.57137364,6,16,38,3,0,6163803190,190,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_190.pdf,AC,2022/02/02,AC,2025/10/20,1309,2025/10/20,0.03729616144,0.00006897533,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9539499,39.57742635,6,16,38,3,0,6163803193,193,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_193.pdf,AC,2022/02/02,AC,2025/10/20,885,2025/10/20,0.03557674341,0.00005980143,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9563794,39.58428891,6,16,38,3,0,6163803194,194,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_194.pdf,AC,2022/02/02,AC,2025/10/20,1258,2025/10/20,0.04194477084,0.00006221312,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9475164,39.58496961,6,16,38,3,0,6163803195,195,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_195.pdf,AC,2022/02/02,AC,2025/10/20,1059,2025/10/20,0.04621159423,0.00008825115,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.951013,39.59063058,6,16,38,3,0,6163803196,196,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_196.pdf,AC,2022/02/02,AC,2025/10/20,654,2025/10/20,0.0534301827,0.00006809262,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9497141,39.59321092,6,16,38,3,0,6163803197,197,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_197.pdf,AC,2022/02/02,AC,2025/10/20,736,2025/10/20,0.03834819005,0.0000540253,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9736335,39.61292261,6,26,37,3,0,6263703202,202,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_202.pdf,AC,2022/02/02,AC,2025/10/20,376,2025/10/20,0.04453306517,0.00007934893,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.9641499,39.61639095,6,26,37,3,0,6263703203,203,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_203.pdf,AC,2022/02/02,AC,2025/10/20,752,2025/10/20,0.05331813923,0.00014229499,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.941636,39.61675493,6,26,37,3,0,6263703204,204,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_204.pdf,AC,2022/02/02,AC,2025/10/20,1672,2025/10/20,0.1074190624,0.00054797528,Southglenn Library,6972 S Vine St,Centennial,CO,80122,39.5825,-104.9508,,,,,,,,,,,,,Southglenn Library
-104.6972418,39.63138838,4,27,61,3,1,4276103350,350,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_350.pdf,AC,2022/02/02,AC,2025/10/20,6,2025/10/20,0.1568222189,0.00046473081,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.664244,39.65351786,4,28,36,3,1,4283603358,358,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_358.pdf,AC,2022/02/02,AC,2025/10/20,3,2025/10/20,0.3328848125,0.00324932776,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.6733911,39.58840011,6,27,56,3,1,6275603355,355,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_355.pdf,AC,2022/02/02,AC,2025/10/20,2591,2025/10/20,0.06152960659,0.00018809521,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.6737119,39.61722021,6,27,56,3,1,6275603372,372,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_372.pdf,AC,2022/02/02,AC,2025/10/20,978,2025/10/20,0.2438820056,0.0012293292,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.6815843,39.60447752,6,27,56,3,1,6275603373,373,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_373.pdf,AC,2022/02/02,AC,2025/10/20,1305,2025/10/20,0.0703543343,0.00013803254,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.6656287,39.59048869,6,27,56,3,1,6275603384,384,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_384.pdf,AC,2022/02/02,AC,2025/10/20,1500,2025/10/20,0.07661253534,0.00014429131,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.6985318,39.5712004,6,27,61,3,0,6276103266,266,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_266.pdf,AC,2022/02/02,AC,2025/10/20,1760,2025/10/20,0.06899793217,0.00019697007,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.7125553,39.57304631,6,27,61,3,0,6276103268,268,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_268.pdf,AC,2022/02/02,AC,2025/10/20,1422,2025/10/20,0.05912907871,0.00016307795,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.7083046,39.62480821,6,27,61,3,0,6276103351,351,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_351.pdf,AC,2022/02/02,AC,2025/10/20,2119,2025/10/20,0.06906151234,0.00020658346,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.7050499,39.60506739,6,27,61,3,1,6276103352,352,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_352.pdf,AC,2022/02/02,AC,2025/10/20,2405,2025/10/20,0.0851246766,0.00031586376,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.7002195,39.59147675,6,27,61,3,0,6276103353,353,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_353.pdf,AC,2022/02/02,AC,2025/10/20,1195,2025/10/20,0.04654331121,0.00011246661,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.6983273,39.58334264,6,27,61,3,0,6276103354,354,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_354.pdf,AC,2022/02/02,AC,2025/10/20,1818,2025/10/20,0.06650904893,0.00017839048,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.7152717,39.58262351,6,27,61,3,0,6276103375,375,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_375.pdf,AC,2022/02/02,AC,2025/10/20,1619,2025/10/20,0.05194659978,0.00011726935,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.6833833,39.57420793,6,27,61,3,1,6276103377,377,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_377.pdf,AC,2022/02/02,AC,2025/10/20,1202,2025/10/20,0.09100413115,0.0002595217,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.6899923,39.59969009,6,27,61,3,1,6276103378,378,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_378.pdf,AC,2022/02/02,AC,2025/10/20,1982,2025/10/20,0.06225350477,0.00011612559,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.7126877,39.59400709,6,27,61,3,0,6276103380,380,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_380.pdf,AC,2022/02/02,AC,2025/10/20,1108,2025/10/20,0.04249268859,0.00011213659,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.6852206,39.58960388,6,27,61,3,1,6276103383,383,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_383.pdf,AC,2022/02/02,AC,2025/10/20,1445,2025/10/20,0.06140490668,0.00017683145,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.700589,39.6211067,6,27,61,3,1,6276103385,385,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_385.pdf,AC,2022/02/02,AC,2025/10/20,865,2025/10/20,0.05011872618,0.00007987546,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.6601025,39.57164618,6,27,61,3,1,6276103388,388,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_388.pdf,AC,2022/02/02,AC,2025/10/20,1439,2025/10/20,0.09280640679,0.00034585629,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.669421,39.64575614,6,28,36,3,0,6283603349,349,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_349.pdf,AC,2022/02/02,AC,2025/10/20,0,2025/10/20,0.067008953,0.00027746768,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.7055484,39.69241292,6,28,36,3,0,6283603562,562,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_562.pdf,AC,2022/02/02,AC,2025/10/20,1995,2025/10/20,0.05655014845,0.00014529398,Tallyns Reach Library,23911 E Arapahoe Rd,Aurora,CO,80016,39.6806,-104.6871,,,,,,,,,,,,,Tallyns Reach Library
-104.7310946,39.63193908,4,27,40,3,1,4274003340,340,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_340.pdf,AC,2022/02/02,AC,2025/10/20,2374,2025/10/20,0.04631768116,0.00013991333,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7444016,39.63389998,4,27,40,3,0,4274003369,369,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_369.pdf,AC,2022/02/02,AC,2025/10/20,2313,2025/10/20,0.06106854252,0.00015776826,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7476584,39.62707297,4,27,40,3,0,4274003370,370,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_370.pdf,AC,2022/02/02,AC,2025/10/20,1743,2025/10/20,0.04806968551,0.00008427897,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7233933,39.63052041,4,27,40,3,1,4274003387,387,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_387.pdf,AC,2022/02/02,AC,2025/10/20,1319,2025/10/20,0.06381571025,0.0001153439,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7343916,39.61043536,4,27,61,3,1,4276103334,334,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_334.pdf,AC,2022/02/02,AC,2025/10/20,1497,2025/10/20,0.05348471921,0.00008521268,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7246404,39.60901824,4,27,61,3,0,4276103335,335,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_335.pdf,AC,2022/02/02,AC,2025/10/20,1801,2025/10/20,0.04770227125,0.00008512325,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7217699,39.61816391,4,27,61,3,0,4276103336,336,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_336.pdf,AC,2022/02/02,AC,2025/10/20,1597,2025/10/20,0.03940251853,0.00007711648,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7317136,39.62046843,4,27,61,3,0,4276103337,337,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_337.pdf,AC,2022/02/02,AC,2025/10/20,1502,2025/10/20,0.04888109488,0.00011750092,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7190434,39.60659349,4,27,61,3,0,4276103368,368,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_368.pdf,AC,2022/02/02,AC,2025/10/20,739,2025/10/20,0.03529912704,0.0000430429,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7352313,39.6155056,4,27,61,3,1,4276103382,382,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_382.pdf,AC,2022/02/02,AC,2025/10/20,638,2025/10/20,0.0295335771,0.00003392428,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.748366,39.64925225,4,28,40,3,1,4284003318,318,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_318.pdf,AC,2022/02/02,AC,2025/10/20,1100,2025/10/20,0.03438818556,0.00006681469,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7471988,39.64249693,4,28,40,3,0,4284003341,341,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_341.pdf,AC,2022/02/02,AC,2025/10/20,1872,2025/10/20,0.04451694212,0.00009781439,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7386967,39.64632499,4,28,40,3,0,4284003343,343,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_343.pdf,AC,2022/02/02,AC,2025/10/20,1435,2025/10/20,0.04966058889,0.00010293036,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7949747,39.63292565,6,27,40,3,0,6274003290,290,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_290.pdf,AC,2022/02/02,AC,2025/10/20,941,2025/10/20,0.03894659302,0.00008037798,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7733707,39.63478728,6,27,40,3,0,6274003302,302,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_302.pdf,AC,2022/02/02,AC,2025/10/20,925,2025/10/20,0.07154124896,0.00017147054,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7874649,39.63390942,6,27,40,3,0,6274003303,303,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_303.pdf,AC,2022/02/02,AC,2025/10/20,1128,2025/10/20,0.0365221749,0.00006416075,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7872881,39.62700118,6,27,40,3,0,6274003304,304,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_304.pdf,AC,2022/02/02,AC,2025/10/20,999,2025/10/20,0.03229972443,0.00004153669,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7795492,39.62690724,6,27,40,3,0,6274003305,305,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_305.pdf,AC,2022/02/02,AC,2025/10/20,825,2025/10/20,0.03856930949,0.00005073246,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7679602,39.62880064,6,27,40,3,0,6274003306,306,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_306.pdf,AC,2022/02/02,AC,2025/10/20,915,2025/10/20,0.02737704437,0.00004578046,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
-104.7708515,39.62677931,6,27,40,3,0,6274003307,307,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_307.pdf,AC,2022/02/02,AC,2025/10/20,906,2025/10/20,0.04369157302,0.00004020343,The Avenue Church,13231 E Mississippi Ave,Aurora,CO,80012,39.6824,-104.742,,,,,,,,,,,,,The Avenue Church
